"Close Month","Program Administrator Name","Program Administrator NPN","Program Administrator License Number","Carrier","Appointment Type","Producer Last Name","Producer First Name","Producer Entity Name","Producer Resident City","Producer Resident State","Producer Zip Code","FEIN","NPN","License Number","Transaction Type","Transaction State","Transaction Date"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","MI","01/12/26"
"202601","Ahoy MIT LLC","20213360","10819564","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","MS","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","NC","01/12/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","OK","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","OR","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","TN","01/12/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","TX","01/12/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agency","","","Albrecht Insurance Services","915 Highland Pointe Dr., Ste. 250 Roseville, CA 95678","CA","","","","","Appointment","WA","01/12/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Cravens Insurance Group LLC","4184 Treadway Rd Beaumont, TX 77706","TX","","","","","Appointment","TX","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","Falling Water Insurance LLC","248 Serenity Drive Sparta, TN 38583","TN","","","","","Appointment","TN","01/12/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Family Tradition Insurance Group LLC","3391 Se 1st Ct Homestead, FL 33033","FL","","","","","Appointment","FL","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","AR","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","AZ","01/12/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","CO","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","CT","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710854","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","DE","01/12/26"
"202601","Ahoy MIT LLC","20213360","555066","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","HI","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","IA","01/12/26"
"202601","Ahoy MIT LLC","20213360","910963","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","ID","01/12/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","IL","01/12/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","IN","01/12/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","KY","01/12/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","LA","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","MA","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","MD","01/12/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","ME","01/12/26"
"202601","Ahoy MIT LLC","20213360","40780221","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","MN","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710709","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","MO","01/12/26"
"202601","Ahoy MIT LLC","20213360","10819564","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","MS","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789586","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","MT","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","NC","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","NE","01/12/26"
"202601","Ahoy MIT LLC","20213360","3003214213","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","NH","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","NJ","01/12/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","NV","01/12/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","OK","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001889390","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","RI","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","SC","01/12/26"
"202601","Ahoy MIT LLC","20213360","40623974","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","SD","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","TN","01/12/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","TX","01/12/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","UT","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710769","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","VT","01/12/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","WA","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","WV","01/12/26"
"202601","Ahoy MIT LLC","20213360","532514","Spinnaker Insurance Company","Agency","","","Fortify Insurance Advisors","11142 Highland Boulevard Highland, UT 84003","UT","","","","","Appointment","WY","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","AL","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","AR","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","AZ","01/12/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","CO","01/12/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","GA","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","IA","01/12/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","IN","01/12/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","LA","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","MD","01/12/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","MI","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710709","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","MO","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","NC","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","NJ","01/12/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","NV","01/12/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","OH","01/12/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","OK","01/12/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","PA","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","TN","01/12/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","TX","01/12/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","VA","01/12/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","WA","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","WI","01/12/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Insured Me Direct","3935 Thousand Oaks Drive San Antonio, TX 78217","TX","","","","","Appointment","WV","01/12/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Legacy Insurance Brokers Of South Florida, LLC","5143 Southwest 163rd Place Miami, FL 33185","FL","","","","","Appointment","FL","01/12/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Leyvis Rondon","235 East 39th Street Hialeah, FL 33013","FL","","","","","Appointment","FL","01/12/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Seville & Co LLC","90 Amherst Dr. Yonkers, NY 10710","NY","","","","","Appointment","FL","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agency","","","Seville & Co LLC","90 Amherst Dr. Yonkers, NY 10710","NY","","","","","Appointment","NJ","01/12/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agency","","","Seville & Co LLC","90 Amherst Dr. Yonkers, NY 10710","NY","","","","","Appointment","NY","01/12/26"
"202601","Ahoy MIT LLC","20213360","3001710709","Spinnaker Insurance Company","Agency","","","The Legacy Engine Llc","6541 Ashwell Lane Cedar Hill, MO 63016","MO","","","","","Appointment","MO","01/12/26"
"202601","Ahoy MIT LLC","20213360","10819564","Spinnaker Insurance Company","Agency","","","THE PALMER INSURANCE AGENCY LLC","P.O BOX 400 Mendenhall MS 39114","MS","","","8785574","","Appointment","MS","01/13/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Tammy Insurance Agency Inc","9531 SW 40TH ST, Miami, FL, 33165, US","FL","","","8095996","","Appointment","FL","01/14/26"
"202601","Ahoy MIT LLC","20213360","3001710854","Spinnaker Insurance Company","Agent","Amin","Melissa","","Wilmington","DE","19806","","8913752","","Appointment","DE","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Amin","Melissa","","Wilmington","DE","19806","","8913752","","Appointment","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Amin","Melissa","","Wilmington","DE","19806","","8913752","","Appointment","MI","01/15/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Amin","Melissa","","Wilmington","DE","19806","","8913752","","Appointment","PA","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Beknazarian","Ruzanna","","Los Angeles","CA","91344","","20699849","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Buyantogtokh","Batmunkh","","Santa Monica","CA","90403","","18792752","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agent","Buyantogtokh","Batmunkh","","Santa Monica","CA","90403","","18792752","","Appointment","CO","01/15/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agent","Buyantogtokh","Batmunkh","","Santa Monica","CA","90403","","18792752","","Appointment","IL","01/15/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agent","Buyantogtokh","Batmunkh","","Santa Monica","CA","90403","","18792752","","Appointment","UT","01/15/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Buyantogtokh","Batmunkh","","Santa Monica","CA","90403","","18792752","","Appointment","VA","01/15/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Buyantogtokh","Batmunkh","","Santa Monica","CA","90403","","18792752","","Appointment","WA","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Cardenas Zuniga","Steven","","El Monte","CA","91731","","17048431","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","AZ","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","CO","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","CT","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","GA","01/15/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","IL","01/15/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","KY","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","NJ","01/15/26"
"202601","Ahoy MIT LLC","20213360","3003223672","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","NM","01/15/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","NV","01/15/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","NY","01/15/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","PA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","VA","01/15/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Cortez","Federico","","El Paso","TX","79925","","20123988","","Appointment","WA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Daugherty","Amanda","","Council Bluffs","IA","51501","","17591580","","Appointment","IA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Daugherty","Amanda","","Council Bluffs","IA","51501","","17591580","","Appointment","NE","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Eddinger","Steven","","Signal Mountain","TN","37377","","13700911","","Appointment","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Eddinger","Steven","","Signal Mountain","TN","37377","","13700911","","Appointment","GA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Eddinger","Steven","","Signal Mountain","TN","37377","","13700911","","Appointment","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Eddinger","Steven","","Signal Mountain","TN","37377","","13700911","","Appointment","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Eddinger","Steven","","Signal Mountain","TN","37377","","13700911","","Appointment","TN","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Eddinger","Steven","","Signal Mountain","TN","37377","","13700911","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Faraj","Mesheel","","Lakeside","CA","92040","","21489215","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Flowers","Jordan","","Kentfield","CA","94904","","","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Flowers","Jordan","","Kentfield","CA","94904","","","","Appointment","OR","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Flowers","Jordan","","Kentfield","CA","94904","","","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Flowers","Jordan","","Kentfield","CA","94904","","","","Appointment","WA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","AR","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","AZ","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","CO","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","CT","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","GA","01/15/26"
"202601","Ahoy MIT LLC","20213360","555066","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","HI","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","IA","01/15/26"
"202601","Ahoy MIT LLC","20213360","910963","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","ID","01/15/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","IL","01/15/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","IN","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","KS","01/15/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","KY","01/15/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","LA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","MA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","MI","01/15/26"
"202601","Ahoy MIT LLC","20213360","40780221","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","MN","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710709","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","MO","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789586","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","MT","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789375","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","ND","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NE","01/15/26"
"202601","Ahoy MIT LLC","20213360","3003214213","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NH","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NJ","01/15/26"
"202601","Ahoy MIT LLC","20213360","3003223672","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NM","01/15/26"
